Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
394,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20184.75,20220.50,5/8/2025 11:31:04 AM,5/8/2025 11:40:01 AM,MNQ_ScaleIn_638823006325374317,MNQ_Stop_702da80f-c2b4-46f8-923c-01c41ef708fd,($71.50),$2927.00,$0.00,$71.50,$47.50,$119.00,55,
395,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20148.75,20221.25,5/8/2025 11:30:28 AM,5/8/2025 11:40:01 AM,MNQ_VIXSell_638823006271915137,MNQ_Stop_ea7fe446-fbe1-4de3-91ab-275f435f0be6,($145.00),$2782.00,$0.00,$145.00,$11.00,$156.00,59,
396,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20162.25,20221.25,5/8/2025 11:30:55 AM,5/8/2025 11:40:01 AM,MNQ_ScaleIn_638823006275868239,MNQ_Stop_ea7fe446-fbe1-4de3-91ab-275f435f0be6,($118.00),$2664.00,$0.00,$118.00,$2.50,$120.50,56,
397,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20164.50,20235.25,5/8/2025 11:31:51 AM,5/8/2025 11:40:13 AM,MNQ_VIXSell_638823007106451641,MNQ_Stop_a6913a3d-d40e-45d6-9062-504f03ed7cb4,($141.50),$2522.50,$0.00,$141.50,$2.50,$144.00,51,
398,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20200.00,20235.25,5/8/2025 11:35:07 AM,5/8/2025 11:40:13 AM,MNQ_ScaleIn_638823007111332309,MNQ_Stop_a6913a3d-d40e-45d6-9062-504f03ed7cb4,($70.50),$2452.00,$0.00,$70.50,$36.00,$106.50,32,
399,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20280.25,20302.75,5/8/2025 11:42:05 AM,5/8/2025 11:43:47 AM,MNQ_VIXSell_638823013245571961,StopCancelClose,($45.00),$2407.00,$0.00,$51.00,$18.00,$63.00,0,
400,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20305.50,20302.75,5/8/2025 11:43:47 AM,5/8/2025 11:43:47 AM,MNQ_ScaleIn_638823013249523166,StopCancelClose,$5.50,$2412.50,$0.00,$3.00,$6.50,$1.00,0,
401,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20288.25,20258.00,5/8/2025 11:42:17 AM,5/8/2025 11:56:13 AM,MNQ_VIXSell_638823013370181951,MNQ_Target_8d10cc7d-096c-4c12-8db2-7516c9002ec7,$60.50,$2473.00,$0.00,$57.00,$60.50,$0.00,85,
402,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20314.25,20258.00,5/8/2025 11:46:20 AM,5/8/2025 11:56:13 AM,MNQ_ScaleIn_638823013374617022,MNQ_Target_8d10cc7d-096c-4c12-8db2-7516c9002ec7,$112.50,$2585.50,$0.00,$5.00,$112.50,$0.00,60,
403,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20282.50,20299.50,5/8/2025 11:42:04 AM,5/8/2025 12:09:15 PM,MNQ_VIXSell_638823013235216887,MNQ_Stop_95bdcbcc-0d9a-4882-b320-2bcb5c869cdd,($34.00),$2551.50,$0.00,$68.50,$51.50,$85.50,164,
404,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20307.75,20299.50,5/8/2025 11:45:14 AM,5/8/2025 12:09:15 PM,MNQ_ScaleIn_638823013239601544,MNQ_Stop_95bdcbcc-0d9a-4882-b320-2bcb5c869cdd,$16.50,$2568.00,$0.00,$18.00,$102.00,$85.50,145,
405,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20293.75,20315.50,5/8/2025 12:07:04 PM,5/8/2025 12:16:17 PM,MNQ_VIXSell_638823028238888543,MNQ_Stop_19aceae9-cc70-4cc4-9dbd-7dd6d49de2ab,($43.50),$2524.50,$0.00,$43.50,$20.50,$64.00,56,
406,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20309.75,20315.50,5/8/2025 12:10:02 PM,5/8/2025 12:16:17 PM,MNQ_ScaleIn_638823028243245861,MNQ_Stop_19aceae9-cc70-4cc4-9dbd-7dd6d49de2ab,($11.50),$2513.00,$0.00,$11.50,$52.50,$64.00,38,
407,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20311.50,20292.00,5/8/2025 12:18:20 PM,5/8/2025 12:22:25 PM,MNQ_VIXSell_638823034997993424,MNQ_Target_07ec12e7-f3e0-456c-912c-4bf7a9ec24be,$39.00,$2552.00,$0.00,$16.50,$39.00,$0.00,25,
408,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20301.00,20293.75,5/8/2025 12:11:16 PM,5/8/2025 12:33:43 PM,MNQ_VIXSell_638823030756517283,Close,$14.50,$2566.50,$0.00,$49.50,$45.50,$31.00,0,
409,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20316.25,20293.75,5/8/2025 12:16:17 PM,5/8/2025 12:33:43 PM,MNQ_ScaleIn_638823030760783891,Close,$45.00,$2611.50,$0.00,$19.00,$76.00,$31.00,0,
410,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20289.00,20299.00,5/8/2025 12:35:08 PM,5/8/2025 12:38:05 PM,MNQ_VIXSell_638823045070952519,StopCancelClose,($20.00),$2591.50,$0.00,$22.50,$9.00,$29.00,0,
411,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20298.75,20299.00,5/8/2025 12:38:04 PM,5/8/2025 12:38:05 PM,MNQ_ScaleIn_638823045075455593,StopCancelClose,($0.50),$2591.00,$0.00,$0.50,$0.00,$0.50,0,
412,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,20299.75,20302.75,5/8/2025 12:38:24 PM,5/8/2025 12:38:34 PM,,,$60.00,$2651.00,$0.00,$5.00,$80.00,$20.00,0,
413,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20289.00,20317.50,5/8/2025 12:35:07 PM,5/8/2025 12:43:39 PM,MNQ_VIXSell_638823045060877871,MNQ_Stop_ca101418-0c02-4adf-a15b-3bb9f47f1937,($57.00),$2594.00,$0.00,$57.00,$9.00,$66.00,52,
414,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20303.25,20317.50,5/8/2025 12:38:32 PM,5/8/2025 12:43:39 PM,MNQ_ScaleIn_638823045065020104,MNQ_Stop_ca101418-0c02-4adf-a15b-3bb9f47f1937,($28.50),$2565.50,$0.00,$28.50,$9.50,$38.00,31,
415,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20289.25,20317.75,5/8/2025 12:35:06 PM,5/8/2025 12:43:41 PM,MNQ_VIXSell_638823045050796086,MNQ_Stop_35b04a32-cc2e-46f0-a18e-a1c8ead09e39,($57.00),$2508.50,$0.00,$57.00,$9.50,$66.50,53,
416,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20303.50,20317.75,5/8/2025 12:38:32 PM,5/8/2025 12:43:41 PM,MNQ_ScaleIn_638823045055701233,MNQ_Stop_35b04a32-cc2e-46f0-a18e-a1c8ead09e39,($28.50),$2480.00,$0.00,$28.50,$10.00,$38.50,32,
417,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20316.50,20324.25,5/8/2025 12:45:43 PM,5/8/2025 12:49:06 PM,MNQ_VIXSell_638823051420797122,Close,($15.50),$2464.50,$0.00,$16.00,$19.50,$35.00,0,
418,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20323.50,20327.75,5/8/2025 12:49:11 PM,5/8/2025 12:49:14 PM,,,($85.00),$2379.50,$0.00,$165.00,$80.00,$165.00,0,
419,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20304.25,20331.25,5/8/2025 12:38:57 PM,5/8/2025 12:49:15 PM,MNQ_VIXSell_638823047366752896,MNQ_Stop_ed9e2c17-2bf0-491f-8b4c-dbdab9880d1a,($54.00),$2325.50,$0.00,$54.00,$11.50,$65.50,63,
420,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20317.25,20331.25,5/8/2025 12:43:39 PM,5/8/2025 12:49:15 PM,MNQ_ScaleIn_638823047370869678,MNQ_Stop_ed9e2c17-2bf0-491f-8b4c-dbdab9880d1a,($28.00),$2297.50,$0.00,$28.00,$21.00,$49.00,35,
421,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20323.50,20331.75,5/8/2025 12:49:11 PM,5/8/2025 12:51:16 PM,,,($165.00),$2132.50,$0.00,$165.00,$80.00,$245.00,0,
422,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20325.75,20331.75,5/8/2025 12:49:30 PM,5/8/2025 12:51:16 PM,,,($120.00),$2012.50,$0.00,$120.00,$125.00,$245.00,0,
423,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20331.75,20334.75,5/8/2025 12:51:39 PM,5/8/2025 12:52:10 PM,MNQ_VIXSell_638823054982207071,Close,($6.00),$2006.50,$0.00,$9.50,$2.50,$8.50,0,
424,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20332.25,20311.75,5/8/2025 12:51:18 PM,5/8/2025 1:02:06 PM,MNQ_VIXSell_638823054776296212,MNQ_Target_8dc1ed6f-ffb0-4d3a-853e-376c1613a324,$41.00,$2047.50,$0.00,$10.50,$41.00,$0.00,66,
425,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20334.50,20313.50,5/8/2025 12:52:22 PM,5/8/2025 1:08:45 PM,,,$420.00,$2467.50,$0.00,$50.00,$650.00,$230.00,0,
426,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20331.25,20313.50,5/8/2025 12:52:50 PM,5/8/2025 1:08:47 PM,,,$355.00,$2822.50,$0.00,$115.00,$585.00,$230.00,0,
427,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20316.25,20300.25,5/8/2025 12:45:47 PM,5/8/2025 1:10:11 PM,MNQ_VIXSell_638823051459698888,MNQ_Target_ae85b439-5a68-4f7d-9b88-99250c4ea33f,$32.00,$2854.50,$0.00,$42.50,$32.00,$0.00,148,
428,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20330.00,20300.25,5/8/2025 12:49:15 PM,5/8/2025 1:10:11 PM,MNQ_ScaleIn_638823051464453864,MNQ_Target_ae85b439-5a68-4f7d-9b88-99250c4ea33f,$59.50,$2914.00,$0.00,$15.00,$59.50,$0.00,127,
429,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20302.00,20302.00,5/8/2025 1:31:42 PM,5/8/2025 1:31:46 PM,,,$0.00,$2914.00,$0.00,$1.00,$1.50,$1.50,0,
430,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20303.50,20295.50,5/8/2025 1:32:06 PM,5/8/2025 1:33:16 PM,,,$160.00,$3074.00,$0.00,$60.00,$160.00,$0.00,0,
431,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20302.50,20292.50,5/8/2025 1:31:51 PM,5/8/2025 1:33:20 PM,,,$200.00,$3274.00,$0.00,$80.00,$205.00,$5.00,0,
432,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,20268.75,20271.75,5/8/2025 1:47:35 PM,5/8/2025 1:47:47 PM,,,$60.00,$3334.00,$0.00,$25.00,$65.00,$5.00,0,
433,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20288.50,20274.75,5/8/2025 1:55:05 PM,5/8/2025 1:56:26 PM,MNQ_VIXSell_638823093045336864,MNQ_Target_c16ec2ff-9068-4226-bf16-d2f86708a5e6,$27.50,$3361.50,$0.00,$1.50,$27.50,$0.00,9,
434,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20288.50,20274.75,5/8/2025 1:55:06 PM,5/8/2025 1:56:26 PM,MNQ_VIXSell_638823093056035355,MNQ_Target_698de125-4726-4b2d-90c3-2c9c81101450,$27.50,$3389.00,$0.00,$1.50,$27.50,$0.00,9,
435,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20288.25,20268.50,5/8/2025 1:55:07 PM,5/8/2025 1:56:42 PM,MNQ_VIXSell_638823093066294493,MNQ_Target_b87c879d-c770-4966-b49a-98d67b38e66b,$39.50,$3428.50,$0.00,$1.00,$39.50,$0.00,11,
436,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,20274.25,20292.50,5/8/2025 3:03:04 PM,5/8/2025 3:04:08 PM,MNQ_VIXBuy_638823133831213675,MNQ_Target_066784e5-6ded-4be3-865a-625ae81b05a2,$36.50,$3465.00,$0.00,$1.50,$37.00,$0.50,7,
437,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,20276.75,20295.00,5/8/2025 3:03:06 PM,5/8/2025 3:20:14 PM,MNQ_VIXBuy_638823133851819517,MNQ_Target_bf345fdd-02b3-495a-a467-c2f836acd354,$36.50,$3501.50,$0.00,$20.00,$40.50,$4.00,104,
438,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,20274.50,20300.50,5/8/2025 3:03:05 PM,5/8/2025 3:20:18 PM,MNQ_VIXBuy_638823133841581848,MNQ_Target_d92d2b76-a245-494d-af8e-cd807b17a67e,$52.00,$3553.50,$0.00,$15.50,$52.00,$0.00,104,
439,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20172.50,20172.00,5/8/2025 4:07:05 PM,5/8/2025 4:10:00 PM,MNQ_VIXSell_638823172241630247,External,$1.00,$3554.50,$0.00,$5.50,$10.00,$9.00,0,
440,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20173.00,20171.25,5/8/2025 4:07:07 PM,5/8/2025 4:10:00 PM,MNQ_VIXSell_638823172263033220,External,$3.50,$3558.00,$0.00,$4.50,$11.00,$7.50,0,
441,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20172.75,20171.25,5/8/2025 4:07:06 PM,5/8/2025 4:10:00 PM,MNQ_VIXSell_638823172253004935,External,$3.00,$3561.00,$0.00,$5.00,$10.50,$7.50,0,
442,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20268.50,20242.00,5/9/2025 9:37:03 AM,5/9/2025 9:40:25 AM,MNQ_VIXSell_638823802227041636,MNQ_Target_ef398040-b23a-427f-8918-49d4db4ddae5,$53.00,$3614.00,$0.00,$22.50,$55.00,$2.00,21,
443,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20268.00,20241.50,5/9/2025 9:37:04 AM,5/9/2025 9:40:25 AM,MNQ_VIXSell_638823802238122691,MNQ_Target_6bf09200-48d6-4ed7-9eb3-1c6629a9742f,$53.00,$3667.00,$0.00,$23.50,$58.50,$5.50,21,
444,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20267.25,20229.25,5/9/2025 9:37:05 AM,5/9/2025 9:44:04 AM,MNQ_VIXSell_638823802248232168,MNQ_Target_c1e1481f-eba1-486d-bb57-4e0ff926b6c8,$76.00,$3743.00,$0.00,$25.00,$76.00,$0.00,43,
445,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,20263.00,20224.50,5/9/2025 9:37:49 AM,5/9/2025 9:44:09 AM,MNQ_VIXSell_638823802690283789,MNQ_Target_4ebddbbb-01ac-4e9a-996c-81be2d55c57d,$77.00,$3820.00,$0.00,$33.50,$77.00,$0.00,39,
446,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20243.50,20212.75,5/9/2025 9:41:08 AM,5/9/2025 9:52:24 AM,MNQ_VIXSell_638823804680033400,MNQ_Target_d772165b-e5c0-40bb-992a-c1dfa8f6b4cf,$61.50,$3881.50,$0.00,$35.00,$61.50,$0.00,69,
447,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20241.75,20211.00,5/9/2025 9:41:09 AM,5/9/2025 9:52:24 AM,MNQ_VIXSell_638823804690070011,MNQ_Target_50054e62-ee09-445c-8cdb-579ffdbf6c40,$61.50,$3943.00,$0.00,$38.50,$61.50,$0.00,69,
448,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20226.50,20265.50,5/9/2025 9:57:06 AM,5/9/2025 10:01:51 AM,MNQ_VIXSell_638823814253765116,MNQ_Stop_bacee082-6c04-42ab-96d4-a576fbdc36b3,($78.00),$3865.00,$0.00,$78.00,$0.00,$78.00,30,
449,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20246.00,20265.50,5/9/2025 9:57:45 AM,5/9/2025 10:01:51 AM,MNQ_ScaleIn_638823814258193330,MNQ_Stop_bacee082-6c04-42ab-96d4-a576fbdc36b3,($39.00),$3826.00,$0.00,$39.00,$23.00,$62.00,26,
450,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,20227.75,20267.00,5/9/2025 9:57:08 AM,5/9/2025 10:03:06 AM,MNQ_VIXSell_638823814273875900,MNQ_Stop_36ba2cf9-9d7a-4168-9309-a88a0fa58a5f,($78.50),$3747.50,$0.00,$78.50,$0.50,$79.00,37,
451,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,20247.25,20266.75,5/9/2025 9:58:04 AM,5/9/2025 10:03:06 AM,MNQ_ScaleIn_638823814278115396,MNQ_Stop_36ba2cf9-9d7a-4168-9309-a88a0fa58a5f,($39.00),$3708.50,$0.00,$39.00,$9.00,$48.00,31,
452,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20262.25,20241.25,5/9/2025 10:03:56 AM,5/9/2025 10:05:27 AM,MNQ_VIXSell_638823818352235286,MNQ_Target_401d0873-e857-409a-bf76-abbb6def0f41,$42.00,$3750.50,$0.00,$3.00,$42.00,$0.00,10,
453,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20228.25,20262.25,5/9/2025 9:57:07 AM,5/9/2025 10:06:18 AM,MNQ_VIXSell_638823814263814472,MNQ_Stop_f5e30e22-b596-4bf3-ba29-e28346bc7859,($68.00),$3682.50,$0.00,$77.00,$3.50,$71.50,56,
454,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20247.75,20262.25,5/9/2025 9:58:12 AM,5/9/2025 10:06:18 AM,MNQ_ScaleIn_638823814268117186,MNQ_Stop_f5e30e22-b596-4bf3-ba29-e28346bc7859,($29.00),$3653.50,$0.00,$38.00,$33.00,$62.00,49,
455,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20230.75,20264.75,5/9/2025 9:57:05 AM,5/9/2025 10:06:19 AM,MNQ_VIXSell_638823814243297280,MNQ_Stop_f2757651-9c63-4903-b0c0-689f97120346,($68.00),$3585.50,$0.00,$72.00,$11.50,$79.50,56,
456,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20250.25,20264.75,5/9/2025 9:58:14 AM,5/9/2025 10:06:19 AM,MNQ_ScaleIn_638823814248157233,MNQ_Stop_f2757651-9c63-4903-b0c0-689f97120346,($29.00),$3556.50,$0.00,$33.00,$38.00,$67.00,49,
457,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20266.75,20241.25,5/9/2025 10:09:06 AM,5/9/2025 10:12:49 AM,MNQ_VIXSell_638823821457929071,MNQ_Target_ee2d0f78-d9b0-4d86-ba47-77314dc2bf75,$51.00,$3607.50,$0.00,$3.50,$51.00,$0.00,23,
458,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,20262.25,20230.50,5/9/2025 10:05:07 AM,5/9/2025 10:17:28 AM,MNQ_VIXSell_638823819068624317,MNQ_Target_436da54e-35c0-4e2b-a7bd-cf6156a82671,$63.50,$3671.00,$0.00,$25.50,$63.50,$0.00,75,
459,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20266.25,20229.75,5/9/2025 10:09:03 AM,5/9/2025 10:17:28 AM,MNQ_VIXSell_638823821424906783,MNQ_Target_b60ebfcc-2205-4eb2-96c5-952130f2d363,$73.00,$3744.00,$0.00,$4.50,$75.00,$2.00,51,
460,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20249.00,20221.25,5/9/2025 10:06:01 AM,5/9/2025 10:18:12 AM,MNQ_VIXSell_638823819603948852,MNQ_Target_7a0635a3-92b3-4578-9843-546a7c633a39,$55.50,$3799.50,$0.00,$52.00,$55.50,$0.00,74,
461,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20272.75,20221.25,5/9/2025 10:07:04 AM,5/9/2025 10:18:12 AM,MNQ_ScaleIn_638823819608605299,MNQ_Target_7a0635a3-92b3-4578-9843-546a7c633a39,$103.00,$3902.50,$0.00,$4.50,$103.00,$0.00,68,
462,NQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Long,1,20064.00,20078.25,5/9/2025 10:39:01 AM,5/9/2025 10:39:25 AM,,,$285.00,$4187.50,$0.00,$120.00,$285.00,$0.00,0,
463,NQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Long,1,20098.75,20093.00,5/9/2025 10:47:54 AM,5/9/2025 10:48:03 AM,,,($115.00),$4072.50,$0.00,$115.00,$10.00,$125.00,0,
464,NQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Long,1,20096.25,20100.50,5/9/2025 10:48:05 AM,5/9/2025 10:48:33 AM,,Close,$85.00,$4157.50,$0.00,$40.00,$230.00,$145.00,0,
465,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20131.50,20109.50,5/9/2025 10:51:03 AM,5/9/2025 10:54:01 AM,MNQ_VIXSell_638823846627993843,MNQ_Target_87c44d06-df73-4b69-a05b-35126fecceb5,$44.00,$4201.50,$0.00,$21.00,$44.00,$0.00,19,
466,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20128.25,20106.25,5/9/2025 10:51:04 AM,5/9/2025 10:54:03 AM,MNQ_VIXSell_638823846638031440,MNQ_Target_fc2df26e-1510-4f4d-bd8f-4a4692f770f4,$44.00,$4245.50,$0.00,$27.50,$44.00,$0.00,19,
467,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,20130.50,20099.25,5/9/2025 10:51:09 AM,5/9/2025 10:54:17 AM,MNQ_VIXSell_638823846683408769,MNQ_Target_8ed40cc4-c723-4569-9a93-5f5821204de2,$62.50,$4308.00,$0.00,$23.00,$62.50,$0.00,20,
468,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20128.75,20166.50,5/9/2025 10:51:07 AM,5/9/2025 11:05:45 AM,MNQ_VIXSell_638823846663009542,MNQ_Stop_d875b2e7-4494-45f5-a5bb-ebc8e621f3c4,($75.50),$4232.50,$0.00,$75.50,$61.50,$137.00,89,
469,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20147.50,20166.50,5/9/2025 11:01:00 AM,5/9/2025 11:05:45 AM,MNQ_ScaleIn_638823846667001459,MNQ_Stop_d875b2e7-4494-45f5-a5bb-ebc8e621f3c4,($38.00),$4194.50,$0.00,$38.00,$23.50,$61.50,29,
470,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20167.50,20149.75,5/9/2025 11:10:03 AM,5/9/2025 11:11:05 AM,MNQ_VIXSell_638823858029589189,MNQ_Target_d4525988-5d4c-4fc2-a4a5-497422a8e098,$35.50,$4230.00,$0.00,$4.50,$36.50,$1.00,7,
471,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,20140.75,20162.00,5/9/2025 11:00:08 AM,5/9/2025 11:18:00 AM,MNQ_VIXSell_638823852077175524,MNQ_Stop_05d94240-eb6b-4ae4-aa32-17f85e40aac8,($42.50),$4187.50,$0.00,$70.50,$29.00,$71.50,109,
472,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,20159.00,20162.00,5/9/2025 11:04:20 AM,5/9/2025 11:18:00 AM,MNQ_ScaleIn_638823852081269037,MNQ_Stop_05d94240-eb6b-4ae4-aa32-17f85e40aac8,($6.00),$4181.50,$0.00,$34.00,$59.00,$65.00,83,
473,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20143.00,20164.25,5/9/2025 11:00:05 AM,5/9/2025 11:18:03 AM,MNQ_VIXSell_638823852047737850,MNQ_Stop_da0f8b63-728c-494f-9acf-fa9774348b1d,($42.50),$4139.00,$0.00,$66.00,$33.50,$76.00,109,
474,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20161.25,20164.25,5/9/2025 11:04:30 AM,5/9/2025 11:18:03 AM,MNQ_ScaleIn_638823852049853572,MNQ_Stop_da0f8b63-728c-494f-9acf-fa9774348b1d,($6.00),$4133.00,$0.00,$29.50,$63.50,$69.50,82,
475,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20143.25,20164.50,5/9/2025 11:00:04 AM,5/9/2025 11:18:03 AM,MNQ_VIXSell_638823852037728619,MNQ_Stop_ff3511e1-e597-47b2-a7ea-f76c1fc740a8,($42.50),$4090.50,$0.00,$65.50,$34.00,$76.50,109,
476,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20161.50,20164.50,5/9/2025 11:04:30 AM,5/9/2025 11:18:03 AM,MNQ_ScaleIn_638823852041855646,MNQ_Stop_ff3511e1-e597-47b2-a7ea-f76c1fc740a8,($6.00),$4084.50,$0.00,$29.00,$64.00,$70.00,82,
477,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20130.75,20152.00,5/9/2025 11:37:04 AM,5/9/2025 11:48:08 AM,MNQ_VIXSell_638823874238668141,StopCancelClose,($42.50),$4042.00,$0.00,$44.00,$34.00,$76.50,0,
478,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,20151.75,20152.00,5/9/2025 11:48:08 AM,5/9/2025 11:48:08 AM,MNQ_ScaleIn_638823874243161050,StopCancelClose,($0.50),$4041.50,$0.00,$2.00,$0.50,$1.00,0,
